size,duration,throughput
1024,0.00038624674555847425,2651155.0240233047
2048,0.0007214340447265908,2838790.3439962436
4096,0.001385078126315791,2957233.9077327484
8192,0.002681768623056301,3054700.5172519004
16384,0.00550166993179318,2978004.8972621486
32768,0.010644375838297868,3078433.2024525637
65536,0.021743968147826084,3013985.283387759
131072,0.04367548806086956,3001042.5943569965
262144,0.08919876575438597,2938874.745440188
524288,0.20309571459999995,2581482.3371955096
1048576,0.5342801455000001,1962595.8569332608
2097152,1.2528747395000002,1673872.0431357215
4194304,2.7189525,1542617.6073322354
8388608,5.644203208,1486234.2284399197
