size,duration,throughput
1024,0.001840331425469268,556421.5150751388
1117,0.0018781898636875663,594721.5569606604
1218,0.0019743512384524293,616911.5080833916
1328,0.0020108699609971926,660410.6808286316
1448,0.0018472806368673787,783854.9114310647
1579,0.0020604182377420635,766349.2639874747
1722,0.0022699571552428524,758604.6265334779
1878,0.002294235137614674,818573.4623315745
2048,0.00236682360624704,865294.7328201684
2233,0.00242484011542192,920885.4578898535
2435,0.0025939058106846506,938738.789191922
2656,0.0027222223494828566,975673.423776189
2896,0.0027500076767454653,1053087.9693497114
3158,0.0031703533434727493,996103.4805479386
3444,0.0033293956051930716,1034421.9817639492
3756,0.0028344697925169983,1325115.5506810627
4096,0.0036086834552669566,1135039.9808611071
4467,0.003716386520802378,1201974.0075463308
4871,0.003939125565354328,1236568.8575255785
5312,0.004022664964601766,1320517.6286725323
5793,0.0041425053835956885,1398429.0818161073
6317,0.004833456885990338,1306932.1086342316
6889,0.005013393985971948,1374119.0138409655
7512,0.004339508045099736,1731071.799367375
8192,0.0047697774918970415,1717480.535290519
8933,0.004015304735152484,2224737.744509138
9742,0.005408932365405402,1801094.8079713753
10624,0.006137970939877298,1730865.1513772695
11585,0.006358060364675993,1822096.5727792948
12634,0.006421243191270855,1967531.7728465525
13777,0.0064560273793548405,2133974.8409457263
15024,0.0068610828573388224,2189741.8107886384
16384,0.007582867890909092,2160660.0874113026
17867,0.006680799170894516,2674380.6456328076
19484,0.008700949441739136,2239295.8527644956
21247,0.007770604641304354,2734278.8599824496
23170,0.007987528744408945,2900772.033680427
25268,0.0079610943163752,3173935.5163807278
27554,0.008861434090265484,3109428.983991292
30048,0.009326732359404094,3221707.114786323
32768,0.009798722297455969,3344109.4670585287
35734,0.010011760912000003,3569202.292592661
38968,0.012572519138190963,3099458.3958618683
42495,0.012279710321078436,3460586.5194601743
46341,0.013392758451871658,3460153.497618243
50535,0.013214644007915558,3824166.581387254
55109,0.01426055871794871,3864434.843681011
60097,0.014985869841317374,4010244.359276846
65536,0.016341604153594765,4010377.401387711
71468,0.017533750468531468,4076024.7003780804
77936,0.018267879416058386,4266286.098401237
84990,0.018943488397727283,4486502.074781356
92682,0.019913857976190483,4654145.877248545
101070,0.02195007202192982,4604540.700323136
110218,0.025139995452261293,4384169.448610067
120194,0.026013940414507768,4620368.851654967
131072,0.028016069005586588,4678457.922625168
142935,0.02963215630177516,4823644.912788114
155872,0.033733783402684556,4620649.813847907
169979,0.03429910097945205,4955785.870359437
185364,0.034968004888111894,5300960.1375061115
202141,0.03666685899270074,5512907.447028396
220436,0.039685503761904745,5554572.302332794
240387,0.0428552521794872,5609277.457829591
262144,0.04551022504545452,5760112.144868035
285870,0.04960629133663365,5762777.105429134
311744,0.060030134226190496,5193125.153199965
339959,0.05953869139285714,5709883.641157503
370728,0.0628459085125,5898999.772216873
404281,0.06628681576315791,6098965.463124548
440872,0.07253935391428572,6077694.054470697
480774,0.07834857824999998,6136346.194642021
524288,0.08475993266666668,6185564.139861397
571740,0.08778805991228071,6512730.781057152
623487,0.09361741398148149,6659946.835567711
679917,0.10425166895833334,6521881.201458223
741455,0.10897850236956519,6803681.312169222
808563,0.12173889326190473,6641780.439555058
881744,0.12950433556410257,6808606.029746015
961548,0.13558478845945948,7091857.507949777
1048576,0.14691592539999995,7137252.11984405
1143480,0.15662077906249997,7300946.955088833
1246974,0.1688515308,7385032.247513387
1359835,0.1875931762592592,7248851.088915242
1482910,0.19795818203846152,7491026.56293279
1617125,0.21757867347826085,7432369.055975393
1763488,0.240053742,7346221.66398056
1923097,0.24805812652380946,7752606.322354913
2097152,0.26575602178947366,7891268.035541711
2286960,0.2833296751666667,8071727.744913101
2493948,0.3082368792352941,8091011.063268107
2719670,0.3295492755,8252696.037257711
2965821,0.35586512886666666,8334115.257219303
3234251,0.38804141235714285,8334808.855461238
3526975,0.417049309,8456973.609324455
3846194,0.4579342804545455,8399008.687845489
4194304,0.48153029781818185,8710363.644830719
4573921,0.5211839573,8776020.320531841
4987896,0.572888104,8706579.810566287
5439339,0.6534424416250001,8324128.727349405
5931642,0.6629902811249999,8946800.833844578
6468501,0.7097491305000001,9113785.02914559
7053950,0.7661612388571429,9206874.013258804
7692387,0.8292877004285714,9275896.647236679
8388608,0.8963472776666667,9358658.422923835
9147842,0.9698384638333333,9432335.735420013
9975792,1.049780406,9502741.661954777
10878679,1.1386255051999998,9554220.373878906
11863283,1.252008639,9475400.273176549
12937002,1.33659204375,9679095.4730685
14107901,1.45484748225,9697168.378214719
15384775,1.58059090875,9733559.085296111
16777216,1.6542410927500002,10141941.264504353
18295684,1.789978925,10221172.85542901
19951585,1.9409886623333332,10279083.740765117
21757357,2.1000953846666666,10360175.618143836
23726566,2.2793435756666667,10409385.514889045
25874004,2.469260303,10478443.268441431
28215802,2.6749093134999997,10548320.96834
30769550,2.9182602855,10543799.041122235
33554432,3.1650550390000003,10601531.912254369
36591368,3.436139383,10648976.633786337
39903169,3.7292263105,10700119.992087565
43514715,3.9665420544999996,10970440.853043023
47453133,4.289859100499999,11061699.670851463
51748008,4.654340142,11118226.520024717
56431603,5.04152625,11193356.972008228
61539100,5.481843114,11225987.085043747
67108864,5.922772218,11330650.83881637
73182735,6.442563049,11359257.867310937
79806339,7.103844159,11234246.86884379
87029429,7.700000212,11302522.9355669
94906266,8.400194673,11298103.162424175
103496017,9.125904646,11340904.931037562
112863206,9.936759875,11358149.680556713
123078199,10.405524583,11828158.97634596
134217728,11.653796312,11517082.02260194
146365470,12.372995951,11829428.424582211
159612677,13.631525551,11709083.946828749
174058859,14.623323752,11902824.689646522
189812531,16.14041386,11760078.313134408
206992033,17.369302972,11917117.99452628
225726413,19.051881282,11847985.490717063
246156398,20.713805325,11883687.914306495
268435456,22.515656951,11922168.497423204
292730940,24.839523178,11784885.639804369
319225354,30.082695712,10611594.022561643
348117717,32.683534411,10651164.975683818
379625062,35.700660197,10633558.592619548
413984066,38.848664852,10656326.738052296
451452825,42.389823431,10650028.437482215
492312797,46.286094374,10636300.246506514
536870912,50.727317108,10583467.500498509
585461881,54.605792645,10721607.592186615
638450708,59.53033384,10724796.365428884
696235434,65.668940521,10602202.936064634
759250125,71.425603552,10629943.427040739
827968132,77.512681343,10681711.916740086
902905651,91.55300313,9862108.506893279
984625594,98.336292269,10012840.33880946
1073741824,107.032997463,10031876.612361336
1170923762,116.164953222,10079836.728055805
1276901417,127.137508335,10043467.374202728
1392470869,138.150558639,10079371.974446034
1518500250,151.196306484,10043236.407766957
1655936265,164.227333836,10083195.20460366
1805811301,180.276983662,10016871.063173003
1969251188,196.390872009,10027203.239414077
2147483648,213.996408885,10035138.716528842
