size,duration,throughput
1024,0.004085686734477126,250631.0607122571
1117,0.004393277937664614,254252.06778375985
1218,0.004610957259907832,264153.3918760172
1328,0.004965914924528306,267423.0268103399
1448,0.005173638223371246,279880.41248397424
1579,0.0057408446337543035,275046.6352487563
1722,0.0060131819014423065,286370.8479510599
1878,0.006325702724399488,296884.0114405285
2048,0.006903747482758626,296650.47933961404
2233,0.007588176965098636,294273.57984276715
2435,0.007988739690095843,304804.023470539
2656,0.008504310511035649,312312.2087973425
2896,0.009775175523437488,296260.6648910185
3158,0.00938454305440901,336510.7903166708
3444,0.01005482956425702,342521.9669802018
3756,0.010964280024070036,342566.9530287808
4096,0.011712336213114748,349716.73673554155
4467,0.012404292064356429,360117.28656695096
4871,0.012993480641558433,374880.3060836957
5312,0.013971722446927378,380196.50191148766
5793,0.014890558074404764,389038.47465311136
6317,0.016003252597444097,394732.2559295788
6889,0.016970831437288142,405931.79099425604
7512,0.02076023393775933,361845.6334606592
8192,0.01934535198455599,423460.89161571907
8933,0.020306434198380567,439909.8292063707
9742,0.02198481634210526,443124.011063133
10624,0.02385479350000001,445361.22268256044
11585,0.0245514289754902,471866.6278677855
12634,0.026026586207253878,485426.7055768833
13777,0.02745114630054645,501873.3953461809
15024,0.029918169065476192,502169.7673784728
16384,0.03139240667499999,521909.6506241347
17867,0.03503954107692307,509909.646384243
19484,0.035476107829787246,549214.7022859257
21247,0.03760437341353383,565014.068080528
23170,0.04145585944628099,558907.7228039132
25268,0.04244108719491526,595366.463727802
27554,0.044958005642857145,612883.0584454036
30048,0.049764432009901,603804.7413868147
32768,0.05297064223157895,618606.8097257286
35734,0.05690504695454546,627958.3606800915
38968,0.0608262868313253,640644.0706805012
42495,0.06879658872602741,617690.5103424571
46341,0.06879144430136987,673644.8183437428
50535,0.07283535591304348,693825.1260875642
55109,0.08040968549206348,685352.7614585598
60097,0.08695009874137932,691166.5526539534
65536,0.0920800648,711728.4304951966
71468,0.09958570956862743,717653.1684071529
77936,0.10975268263043475,710105.6496489509
84990,0.11124863668888894,763964.4181679077
92682,0.11583867681818183,800095.4650532817
