size,duration,throughput
1024,0.0035076328751753177,4670956.33524107
2048,0.005496095698901105,5962050.480043801
4096,0.005588212178770951,11727543.24700923
8192,0.008189617173486098,16004655.312136672
16384,0.014394766057471258,18211063.58751419
32768,0.026665857106382987,19661396.890726663
65536,0.05323688174468085,19696420.331845753
131072,0.11445879359090906,18322331.85591227
262144,0.23423302104545457,17906544.437157158
524288,0.43785172099999997,19158558.93141505
1048576,0.8823826771666666,19013537.362124663
2097152,1.7591215413333334,19074538.74651963
4194304,3.7774403615,17765697.82119643
8388608,7.676895214,17483334.637059174
16777216,17.644625296,15213440.438480366
33554432,34.956516818,15358249.644700056
67108864,80.990967773,13257550.237076608
134217728,222.706307767,9642670.966673931
