size,duration,throughput
1024,0.006901904831724135,148364.839122854
1117,0.007240247010130244,154276.5044393018
1218,0.00779064804517135,156341.29445173914
1328,0.008330971650582365,159405.17573447365
1448,0.009040210788808671,160173.25633518983
1579,0.009545646921755722,165415.7138790941
1722,0.010237994541922295,168197.00312876664
1878,0.011170706640625,168118.28118108437
2048,0.011989086490430621,170822.02231459925
2233,0.012618478664987411,176962.69568501328
2435,0.014395952948275862,169144.75955491565
2656,0.014761934162241891,179922.22230563275
2896,0.015916203241269845,181952.94167209617
3158,0.01822021861090909,173323.93575723583
3444,0.020032282519999996,171922.49543014137
3756,0.021331024110638294,176081.55991567197
4096,0.02274791990909091,180060.41943039757
4467,0.024267036903381653,184076.86186761086
4871,0.026043025046874998,187036.6438319918
5312,0.02806884396648043,189248.97677807978
5793,0.03019341484939759,191863.02804419555
6317,0.03293107971710527,191824.86739779697
6889,0.03606007460431654,191042.31135382506
7512,0.03796175343181815,197883.37789749503
8192,0.040343230838709665,203057.60916251922
8933,0.04283694947008544,208534.923950134
9742,0.04625325425688076,210623.01791556113
10624,0.04942433258823531,214954.8500434152
11585,0.05360361978723404,216123.46416125845
12634,0.057046048454545466,221470.2041994517
13777,0.0615494371707317,223836.3278901161
15024,0.06630090256578951,226603.2500099359
16384,0.07145153777464788,229302.27270508514
17867,0.0764777067121212,233623.63711107723
19484,0.08178925233870966,238222.00891764977
21247,0.08815330226315787,241023.30207180238
23170,0.09436396966666669,245538.63176640624
25268,0.10118647298000001,249717.17321340315
27554,0.1088164924782609,253215.2927600076
30048,0.11671551227906975,257446.49886944308
32768,0.12579180284999997,260493.92136524266
35734,0.13544071018918916,263835.00167774723
38968,0.14681204014285712,265427.8216015645
42495,0.158318442375,268414.7175939521
46341,0.17022217743333334,272238.3222841173
50535,0.18071163960714284,279644.41089605686
55109,0.193727655,284466.3556166
60097,0.20955003958333332,286790.68789247726
65536,0.22486002326086957,291452.42915842327
71468,0.2414485472857143,295996.81092895323
77936,0.2622279933999999,297207.0181733695
84990,0.29114891866666665,291912.47004871815
92682,0.3079897545882353,300925.59450203314
101070,0.33153994231250006,304850.1465465489
110218,0.3545131551333333,310899.60528699344
120194,0.38647716307692315,310998.9709174019
131072,0.41672066638461536,314532.03686093685
142935,0.6058088284444445,235940.76759663434
155872,0.6539073591250002,238370.15721703123
169979,0.68648762475,247606.79416748654
185364,0.6931809893750001,267410.680386852
202141,0.7111156402500001,284258.97077574505
220436,0.7374018448571428,298936.0571001896
240387,0.7245237855714287,331786.2087997675
262144,0.7523080055714286,348453.02463700884
285870,0.8085991187142856,353537.3628090865
311744,0.8967602011666668,347633.6255717274
339959,0.9740266663333332,349024.3252577015
370728,1.0083058248,367674.1628201293
404281,1.220281808,331301.341501274
440872,1.41636273925,311270.5437545278
480774,1.4787027495,325132.28244322
524288,1.578985427,332041.0632263549
571740,1.49141760375,383353.3938196953
623487,1.6257277182500003,383512.5605603544
679917,1.8095495,375738.2707684979
741455,1.9382215,382543.9971644108
808563,2.0813405693333333,388481.8332537418
881744,2.292442958,384630.7263275425
961548,2.468107680333333,389589.1608222446
1048576,2.5252074374999998,415243.5100690614
1143480,2.7723962495,412451.86369236576
1246974,3.026496229,412019.0165946511
1359835,3.2725862494999998,415523.04395575874
1482910,3.5668220415,415751.0475000803
1617125,3.8662903955,418262.6845314522
1763488,4.1531484785,424614.7252209297
1923097,4.5533494784999995,422347.77037881175
2097152,5.011794416,418443.3410326861
2286960,5.376745291,425342.81916386954
2493948,5.882670083,423948.30320454674
2719670,6.164502333,441182.41069371987
2965821,6.751330666,439294.2883002318
3234251,7.247427541,446261.92972654925
3526975,7.9642135,442852.8943881276
3846194,8.650812291,444604.9539187719
4194304,9.492995458,441831.4554722923
4573921,10.18485825,449090.29539021815
4987896,11.297106166,441519.7951322855
5439339,12.021654583,452461.76077058894
5931642,13.193853791,449576.150680568
6468501,14.3322385,451325.241343144
7053950,15.608405916,451932.76225402846
7692387,16.110639125,477472.4913342009
8388608,17.538870666,478286.66735434375
9147842,19.275237708,474590.3598482356
9975792,21.743188916,458800.7784202798
10878679,24.1277525,450878.2573097101
11863283,26.339389125,450400.84049405606
12937002,28.526597666,453506.658994922
14107901,31.0642355,454152.52533737716
15384775,33.79345375,455259.03075236874
16777216,36.637749,457921.5824640318
