size,duration,throughput
1024,0.0012917267059886432,792737.3454869199
2048,0.00150200195283869,1363513.5401318271
4096,0.0023038129368954433,1777922.1283129263
8192,0.004084625382857146,2005569.4787534704
16384,0.007954105809523796,2059816.7025113904
32768,0.042507985559322024,770866.9222697136
65536,0.08094671808064516,809618.9883165881
131072,0.06545787409090913,2002387.0591636498
262144,0.12979269305128205,2019713.0812011503
524288,0.26795945142105265,1956594.5415232645
1048576,0.5498430914999999,1907045.8758323786
2097152,1.1915861412,1759966.7598416677
4194304,2.7037066870000004,1551316.2060689165
8388608,5.551282333,1511111.7570319406
16777216,12.010669833,1396859.3120346747
33554432,24.758911958,1355246.6302606657
67108864,51.974098166,1291198.2385083642
134217728,107.539194416,1248081.954945635
268435456,234.071673375,1146808.8048823692
