size,duration,throughput
1024,0.0008820364612806453,1160949.739552983
2048,0.0013025218916384459,1572334.4176763243
4096,0.002491287766434265,1644129.61649249
8192,0.005294389900529105,1547298.2069532347
16384,0.008185206014729954,2001660.0645745066
32768,0.015957306990445865,2053479.3257796706
65536,0.03152183429559749,2079066.826677441
131072,0.06380102815189875,2054386.9557703864
262144,0.13230870686842106,1981305.7372006373
524288,0.26831607857894746,1953993.9715008065
1048576,0.5395201331,1943534.5145973384
2097152,1.0985520082,1909014.7615643856
4194304,2.5172031875,1666255.6367432696
8388608,5.21318525,1609113.7371341253
16777216,11.488587791,1460337.5371464747
33554432,24.324047333,1379475.690892827
67108864,49.520874166,1355163.1535227532
134217728,101.83514675,1317990.2252166194
268435456,251.902852208,1065630.8717709507
