size,duration,throughput
1024,0.000816516897779229,1254107.542397574
2048,0.0015746333365869024,1300620.247529589
4096,0.003077000491692308,1331166.508116889
8192,0.00612243491187271,1338029.7410943417
16384,0.012241938848410764,1338350.0933046201
32768,0.024483313892682934,1338380.9129610115
65536,0.04901347016504854,1337101.8166906626
131072,0.09943431821568631,1318176.6853943458
262144,0.20027174460000002,1308941.5110632635
524288,0.41346953799999997,1268020.862035065
1048576,0.9067801730000001,1156372.8798026992
2097152,1.9250106663333335,1089423.5739454643
4194304,4.004794729,1047320.5953922438
8388608,9.572743875,876301.3102134209
