size,duration,throughput
1024,0.002235987095216807,457963.28708270576
2048,0.0030162584806996367,678986.9015220989
4096,0.0035116775287921376,1166394.1140429382
8192,0.005061017080971667,1618646.9772647386
16384,0.008916950891265598,1837399.3756148848
32768,0.01639457160000001,1998710.35361485
65536,0.029382307362573103,2230457.9143937184
131072,0.0596128874404762,2198719.196933316
262144,0.12071108433333334,2171664.693824734
524288,0.23648705681818186,2216983.910468673
1048576,0.4753396668181818,2205950.9718996
2097152,0.9790044858333333,2142127.0590143353
4194304,1.9971032776666666,2100193.8391991686
8388608,4.03296475,2080010.245564383
16777216,8.239311,2036240.1661983628
33554432,17.238436667,1946489.269774338
