size,duration,throughput
1024,0.000633478332446472,1616472.0205114933
2048,0.0009012036938738732,2272516.2068483764
4096,0.0013944909486893462,2937272.560893814
8192,0.0025789702628866004,3176461.5970526254
16384,0.0052611233596214545,3114163.8163715005
32768,0.009668865986486475,3389022.0472388007
65536,0.01968924555905511,3328517.581002991
131072,0.040368517129032264,3246886.66618709
262144,0.08181110987096775,3204259.1820775047
524288,0.16998504413333335,3084318.4038517973
1048576,0.3564429024666667,2941778.312160555
2097152,0.7806972437142857,2686255.1608642563
4194304,1.975872888666667,2122760.033835145
8388608,3.960217208,2118219.168144173
16777216,8.432525458,1989583.7947436408
33554432,17.872477,1877436.015164546
67108864,38.461455333,1744834.2351835154
134217728,89.916833625,1492687.4378134555
268435456,195.176693458,1375345.853257651
