size,duration,throughput
1024,0.0013310626872504651,769310.1232634243
1117,0.001235531095873489,904064.6599107321
1218,0.0013021953734374955,935343.5166834919
1328,0.0013810689624413112,961573.9953003495
1448,0.0014753246716814235,981478.8756631572
1579,0.0015086428730015091,1046636.0384273797
1722,0.001598283440715884,1077405.89443178
1878,0.0016890299050996266,1111880.8461175393
2048,0.001786119590714289,1146619.7507978636
2233,0.0018301617072813779,1220110.764593048
2435,0.001961577885837586,1241347.5995934084
2656,0.002000248487200002,1327835.024996287
2896,0.0021450884624624636,1350060.8719304397
3158,0.002255699248534059,1400009.3328276502
3444,0.002401384703312534,1434172.5402220038
3756,0.002528077658746207,1485713.8533722013
4096,0.0026700383870795485,1534060.3415369426
4467,0.002756506475192943,1620529.478236517
4871,0.0028758903818286376,1693736.3227672016
5312,0.0030547676682956644,1738921.1150593671
5793,0.003239789137953367,1788079.3327369269
6317,0.0034546970946132643,1828524.9985736175
6889,0.00364464735422741,1890169.152307556
7512,0.003850246280985372,1951044.0246636628
8192,0.0039992298073541115,2048394.414578497
8933,0.004105626355500818,2175794.6842949674
9742,0.004688355977507028,2077913.8885226417
10624,0.00552513108571428,1922850.3062070871
11585,0.005856323658079624,1978203.5072492722
12634,0.0055731909142539,2266923.956918019
13777,0.0058658239015240395,2348689.6693950365
15024,0.006169066898890258,2435376.410442662
16384,0.006794682717391307,2411297.286636268
17867,0.00720467166282421,2479918.7022210793
19484,0.00782484387636933,2490017.731707183
21247,0.008054846550724628,2637790.7842438766
23170,0.008672604201039862,2671631.2036033967
25268,0.009354216061682246,2701241.860716209
27554,0.010034530517034054,2745918.2024735366
30048,0.01088029919347826,2761688.761096847
32768,0.009666224038610036,3389948.326162726
35734,0.010870863545652181,3287135.3641718617
38968,0.011278048083333344,3455207.8260409934
42495,0.012136874519417471,3501313.285559091
46341,0.012879517514138822,3598038.5095270826
50535,0.01406171580617978,3593800.407898381
55109,0.014674285134897365,3755481.067281677
60097,0.01594254875796177,3769598.0054624155
65536,0.01737566367708332,3771712.0461093592
71468,0.01857764002222222,3846990.248196829
77936,0.020107926835341367,3875884.4031111626
84990,0.02192455742794761,3876475.056762687
92682,0.023317023251162795,3974864.158330247
101070,0.02512647907537689,4022449.770889119
110218,0.027343202808743177,4030910.37911466
120194,0.03008286037724552,3995431.2353526717
131072,0.032929616653594763,3980368.231395476
142935,0.035413444126760556,4036179.014059511
155872,0.03832682831297709,4066916.2271176837
169979,0.041459717834710745,4099859.0650728173
185364,0.0451332504954955,4107038.5572716543
202141,0.04895056689320388,4129492.523365741
220436,0.05457267171739129,4039311.125200989
240387,0.05919473123529416,4060952.63857997
262144,0.05752723525287358,4556867.696625582
285870,0.05938665656470592,4813707.59925716
311744,0.06449821644871798,4833373.9623306515
339959,0.06980080311111109,4870416.740891114
370728,0.07503829253731345,4940517.5339731015
404281,0.08422713764999999,4799890.050638567
440872,0.09118966212727271,4834670.835655454
480774,0.09860359980392157,4875826.044445074
524288,0.10715650240425532,4892731.549057912
571740,0.11715865632558135,4880049.139614123
623487,0.12447548070731708,5008914.176969709
679917,0.13418256363157896,5067103.963424247
741455,0.1462305782,5070451.126753461
808563,0.14943776426470592,5410700.594849342
881744,0.16160575596774193,5456142.293446557
961548,0.1749537243793104,5496013.322444654
1048576,0.1526452594242424,6869364.983590641
1143480,0.16463889977419358,6945381.690282866
1246974,0.17038468619999997,7318580.25395712
1359835,0.19119684314814814,7112225.1686254935
1482910,0.2119758723333334,6995654.664263463
1617125,0.22023637430434778,7342678.997090971
1763488,0.24230989271428569,7277820.89392189
1923097,0.26320801494736845,7306377.050807309
2097152,0.30995390964705877,6766012.41258097
2286960,0.3173739395625,7205884.651879655
2493948,0.3530318892666667,7064370.318444994
2719670,0.3800569902857143,7155953.105757749
2965821,0.42557407425,6968988.900996241
3234251,0.46215711436363643,6998163.393964791
3526975,0.48672395290909093,7246355.924995455
3846194,0.5199785634999999,7396831.850357616
4194304,0.62883230975,6669988.063538747
4573921,0.6156333812222221,7429618.242791442
4987896,0.6875071726249999,7255045.763312556
5439339,0.7386403758571428,7363988.183949477
5931642,0.8186073639999999,7246015.930049709
6468501,0.9321684549999999,6939197.486574464
7053950,0.9377242173333333,7522414.233962914
7692387,1.0123396809999998,7598622.423257556
8388608,1.1008227086,7620307.915584728
9147842,1.1942257866000001,7660060.687555747
9975792,1.3468996190000002,7406485.130203306
10878679,1.40539202125,7740672.236294724
11863283,1.5475574715,7665810.943034822
12937002,1.6557314660000002,7813466.293090306
14107901,1.876620391,7517716.991491434
15384775,2.018152310666667,7623198.169278842
16777216,3.257480409,5150365.894341745
18295684,2.9372061235,6228941.119800848
19951585,3.1347404285,6364668.927164411
21757357,3.3665435945,6462817.54246269
23726566,3.6362486785000003,6525011.927893643
25874004,3.970876961,6515942.008307419
28215802,4.383658512,6436587.595215491
30769550,4.748648751499999,6479643.285951722
33554432,5.452990134,6153400.4601960275
36591368,5.813023942,6294721.708545133
39903169,6.42956525,6206200.17815357
43514715,7.115348906,6115612.259478425
47453133,7.644220997,6207713.38487246
51748008,8.196203729,6313655.652177603
56431603,9.167680196,6155494.279198567
61539100,10.267712549,5993457.618366367
67108864,17.495652524,3835745.1319944835
73182735,18.152447878,4031562.8774615233
79806339,18.451835719,4325116.493304933
