size,duration,throughput
1024,0.001262528651350671,811070.702359515
1218,0.001310240145926121,929600.5803112355
1448,0.0014738306383731202,982473.8082513787
1722,0.0015980684560562453,1077550.8354939914
2048,0.001768850133710649,1157814.3116645825
2435,0.001949750946978559,1248877.4547197474
2896,0.0021326335368869916,1357945.4462801404
3444,0.002397620431447747,1436424.1957683107
4096,0.002676502433921879,1530355.417610486
4871,0.0029932964715739105,1627302.890394539
5793,0.0032424050693454333,1786636.732951282
6889,0.003668450025678648,1877904.8240477429
8192,0.004139789195364234,1978844.72213548
9742,0.0045584079644484955,2137149.65311988
11585,0.00518951325207468,2232386.6299731503
13777,0.0058093119070847955,2371537.321519635
16384,0.006657300676861704,2461057.5359686962
19484,0.007600233521276599,2563605.4399453904
23170,0.008559012237606826,2707088.0794158713
27554,0.009961804039840637,2765964.868391528
32768,0.009634242955684012,3401201.3347314987
38968,0.011066306017699104,3521319.5747231096
46341,0.012773529920918366,3627893.0168011277
55109,0.014655306008771924,3760344.5446321312
65536,0.017388316222222224,3768967.573539131
77936,0.019957753422310764,3905048.7472640774
92682,0.023449879663551384,3952344.3757392704
110218,0.027793215386740327,3965644.077747951
131072,0.033270685350993354,3939564.1724009938
155872,0.03805189571212121,4096300.514939861
185364,0.04471883931249999,4145098.6396282944
220436,0.05297912318947369,4160808.76256929
262144,0.05619369000000001,4665007.761547604
311744,0.0642241371898734,4854000.592929017
370728,0.07962746190476194,4655780.695903726
440872,0.0914266488181818,4822138.902594501
524288,0.10928498621739129,4797438.4967856305
623487,0.12525437565,4977766.219858204
741455,0.14215823238888886,5215702.161881639
881744,0.16277633758064516,5416905.264643596
1048576,0.25161264800000005,4167421.663158999
1246974,0.1706153669333333,7308685.157810234
1482910,0.19811448661538458,7485116.436128627
1763488,0.2334050981818182,7555481.92279106
2097152,0.3002057033529411,6985716.715496419
2493948,0.3402674953333333,7329374.783673872
2965821,0.39350089769230767,7537012.030704644
3526975,0.4737033023636363,7445536.01885708
4194304,0.6005180774444445,6984475.83434826
4987896,0.66011015825,7556157.010556049
5931642,0.7671285318571428,7732266.176621117
7053950,0.9429502626666667,7480723.29928771
8388608,1.096652205,7649287.496759284
9975792,1.2557632848,7944006.741357151
11863283,1.5171686427499997,7819356.837283936
14107901,1.7987658656666667,7843100.244050532
16777216,2.888418154,5808444.312942093
19951585,2.5524214699999996,7816728.245903684
23726566,3.034337629,7819355.952099291
28215802,3.8086916129999997,7408266.372549707
33554432,3.6950334605,9080954.843494035
39903169,4.371721767,9127563.72128016
47453133,5.185251326,9151558.915198471
56431603,6.141762856,9188176.80250727
67108864,9.874157692,6796414.042928574
