size,duration,throughput
1024,0.0017789857267876117,575608.8902686584
2048,0.002258322220316025,906867.9312349887
4096,0.0036696553052090975,1116181.1285615037
8192,0.005836637129521585,1403547.9366303312
16384,0.009922148069444447,1651255.341618517
32768,0.018679275223880586,1754243.6527787563
65536,0.038817699944785275,1688301.9883511679
131072,0.04809128715384614,2725483.2997231893
262144,0.11333403591111109,2313020.955201859
524288,0.34543126133333335,1517778.0898471547
1048576,0.8685044801666666,1207335.1651551384
2097152,1.6866873392500001,1243355.5118357125
4194304,2.6132768655,1604997.945442532
8388608,5.0352079844999995,1665990.367393532
16777216,7.505413451,2235348.6732652485
33554432,15.6814912,2139747.526051604
67108864,29.879708921,2245967.796320622
134217728,63.2744376,2121199.857175815
268435456,143.862292847,1865919.4893097228
536870912,318.532357486,1685451.7269053154
1073741824,690.081662166,1555963.4212417458
