size,duration,throughput
1024,0.0016421908847290662,623557.2304792951
2048,0.0023753090394299297,862203.5979333101
4096,0.0036824456885125208,1112304.2527898164
8192,0.0064114967487179505,1277704.7733258354
16384,0.008551007931623928,1916031.4352425705
32768,0.014265165726495721,2297064.095030991
65536,0.026975824204301075,2429434.5745903407
131072,0.05184019890721648,2528385.360453429
262144,0.12154328004761904,2156795.504426863
524288,0.3565092776666666,1470615.3046883822
1048576,0.9045914210000001,1159170.8429434684
2097152,1.8626696943333332,1125885.0704341277
4194304,3.118802343,1344844.4430644703
8388608,5.421156519,1547383.4726224402
16777216,10.328925204,1624294.4612962073
33554432,20.83132968,1610767.6521588229
67108864,39.629750919,1693396.0583594148
134217728,85.905468666,1562388.6358368848
268435456,194.624988572,1379244.5562595082
536870912,446.010597247,1203717.8383514544
1073741824,987.693084,1087120.929966945
