size,duration,throughput
1024,0.002924939542105261,350092.70627965307
1117,0.003885978220668219,287443.7108419832
1218,0.004004275614891911,304174.86635291914
1328,0.0034287656250856736,387311.39576412947
1448,0.003655232747807016,396144.4044483182
1579,0.00375125281845461,420926.04162320757
1722,0.0043761921181102465,393492.7794585957
1878,0.0042095330933557655,446130.2378081298
2048,0.0044571866411398,459482.6658361072
2233,0.005037489171198395,443276.3871269583
2435,0.005276636236286922,461468.2329728812
2656,0.005512825393605293,481785.61996193056
2896,0.005713354168949775,506882.63222658593
3158,0.005982929937799044,527835.0294641327
3444,0.006159833434729054,559106.0272154076
3756,0.006596546060606064,569388.884045011
4096,0.0068598105336076815,597101.0394431185
4467,0.007377537317109136,605486.6018285868
4871,0.008004028262399992,608568.5657660884
5312,0.00846891363620981,627235.1128116286
5793,0.008870985757092198,653027.7647406432
6317,0.009449121877358491,668527.7300884939
6889,0.009723538594174758,708486.929246839
7512,0.010522499934873947,713898.7927292384
8192,0.011395494134396352,718880.6297809525
8933,0.013412845270777483,666003.3586954362
9742,0.013630767378746588,714706.6433831124
10624,0.014176314212464588,749419.0549655566
11585,0.01541816219692308,751386.5694260213
12634,0.017634821598591546,716423.4653221016
13777,0.017775190294326237,775069.0581578504
15024,0.01867019276865672,804705.135408248
16384,0.020280579603238855,807866.4574943134
17867,0.023228773967592604,769175.3350791122
19484,0.02446339531707317,796455.2649975772
21247,0.02602250990673577,816485.4226647961
23170,0.028909671635838154,801461.8876292281
25268,0.030679207822085896,823619.7018688866
27554,0.03312420605960265,831838.8054469955
30048,0.03492284084027778,860411.1027916305
32768,0.03772696241353382,868556.5416272451
35734,0.04010867200000001,890929.5226728022
38968,0.04328282506896549,900310.9186590667
42495,0.046246733990825684,918875.6985180847
46341,0.05270084778947369,879321.7176528233
50535,0.05866369423255813,861435.6913778073
55109,0.05744497397727273,959335.4506836939
60097,0.0592624284,1014082.6426208346
65536,0.06385684855696198,1026295.5576572209
71468,0.0731711122463768,976724.2536830355
77936,0.0794030616031746,981523.8660379822
84990,0.08346813261666668,1018232.9151931865
92682,0.08742911993103447,1060081.584638037
101070,0.09420202933333333,1072906.822870709
110218,0.10117073249999997,1089425.7388123588
120194,0.11016471560869562,1091038.9895338933
131072,0.13017205994871797,1006913.4655442694
142935,0.13731513845945945,1040926.74415647
155872,0.1593461196875,978197.6511614262
169979,0.1598501224375,1063364.8408149348
185364,0.18314461167857138,1012118.2288743705
202141,0.1875965708888889,1077530.3569899772
220436,0.20792203504,1060185.852632659
240387,0.2302034527272727,1044237.1613113553
262144,0.23925375599999996,1095673.4990609721
285870,0.26961064710526317,1060306.790808557
311744,0.2973202304705882,1048512.5734854381
339959,0.3032710955294118,1120973.9570022102
370728,0.30978648517647067,1196721.0247690885
404281,0.3253017941875001,1242787.4891061229
440872,0.3848435894285714,1145587.4856967775
480774,0.41079880753846154,1170339.3271291007
524288,0.4640423827272727,1129827.833653149
571740,0.49244642400000005,1161019.7010995047
623487,0.5378645084,1159189.7034714255
679917,0.5461483956000001,1244930.8749740836
741455,0.6043127314444445,1226939.2343063075
808563,0.6812311095,1186914.3800456459
881744,0.7153803454285714,1232552.733150312
961548,0.7634333751428571,1259504.7993809162
1048576,0.8258563515714286,1269683.2784597266
