size,duration,throughput
1024,0.000835,1226427.701790
1116,0.001576,708123.381399
1217,0.000845,1440442.000758
1327,0.000952,1393999.658853
1448,0.001010,1434205.454617
1579,0.001181,1337024.382443
1722,0.001172,1469189.153199
1878,0.001176,1596465.034564
2048,0.001118,1832213.123643
2233,0.001214,1839433.973344
2435,0.001206,2018792.554228
2655,0.001433,1853023.879745
2896,0.001357,2133597.729345
3158,0.001450,2178296.314636
3444,0.001461,2357498.831631
3756,0.001513,2482831.565822
4096,0.001763,2323628.688410
4466,0.001547,2887372.327234
4870,0.001725,2822904.005603
5311,0.001771,2998062.205327
5792,0.001790,3236085.771522
6316,0.002050,3081095.027751
6888,0.001937,3556427.813223
7512,0.002021,3716758.035986
8192,0.002151,3807985.966401
8933,0.002268,3938323.154162
9741,0.002425,4017687.173551
10623,0.002468,4303945.264341
11585,0.002570,4507581.698809
12633,0.002767,4565450.267695
13777,0.002740,5027312.462884
15024,0.002876,5223263.175449
16384,0.003000,5461093.334607
17866,0.003321,5380193.028998
19483,0.003504,5560620.629939
21247,0.003692,5755580.103761
23170,0.003948,5869397.590573
25267,0.004267,5921618.076900
27554,0.004566,6034542.420759
30048,0.004910,6119436.847148
32768,0.005298,6185513.552468
35733,0.005847,6111004.651974
38967,0.005421,7188643.736369
42494,0.005740,7403307.011436
46340,0.006130,7558932.515212
50535,0.009232,5474106.792973
55108,0.006834,8064192.749941
60096,0.007280,8254737.915714
65536,0.007578,8647955.150988
71467,0.008049,8879336.858372
77935,0.008228,9472019.232389
84989,0.008945,9500794.576706
92681,0.009544,9711341.843363
101070,0.010234,9876270.239399
110217,0.010890,10120710.194945
120193,0.011488,10462191.851780
131072,0.012439,10537163.238976
142935,0.013064,10940991.595779
155871,0.014098,11056546.095139
169979,0.016126,10540852.378929
185363,0.017129,10821877.649750
202140,0.018086,11176381.437821
220435,0.019361,11385660.405531
240387,0.020880,11512647.604193
262144,0.022518,11641585.948564
285870,0.024121,11851706.005773
311743,0.025831,12068682.840094
339958,0.027986,12147455.834620
370727,0.061350,6042833.358463
404281,0.070540,5731268.980393
440871,0.046855,9409231.415297
480774,0.041797,11502637.770490
524288,0.044974,11657568.101819
571740,0.049063,11653103.098430
623487,0.051870,12020267.526758
679917,0.056227,12092266.529632
741455,0.060784,12198271.712508
808562,0.074712,10822348.349531
881743,0.079787,11051152.097300
961548,0.085273,11276153.142580
1048576,0.200225,5236998.796042
1143480,0.097221,11761686.141869
1246974,0.105212,11852010.273869
1359834,0.113574,11973088.047279
1482910,0.122045,12150562.455240
1617125,0.132360,12217641.707631
1763487,0.166893,10566554.902556
1923096,0.182105,10560374.522837
2097152,0.197290,10629804.238059
2286960,0.214182,10677670.768717
2493948,0.233440,10683471.787164
2719669,0.251034,10833883.095829
2965820,0.271199,10935954.850754
3234250,0.320961,10076781.760800
3526975,0.317176,11119929.939625
3846193,0.436890,8803569.435262
4194304,0.815564,5142828.739012
4573920,0.551011,8300965.559068
4987896,0.594546,8389417.639073
5439339,0.645129,8431392.398321
5931641,1.162084,5104312.712725
6468501,0.678949,9527231.218043
7053950,0.763914,9233953.546504
7692387,0.836554,9195325.585290
8388608,0.843857,9940787.871110
9147841,0.931124,9824512.303331
9975792,1.060031,9410851.460905
10878678,1.028254,10579759.290155
11863283,1.170985,10131027.707738
12937002,1.266961,10211053.097591
14107900,1.506322,9365791.101264
15384774,1.636842,9399059.318306
16777216,1.613727,10396567.122893
18295683,1.709631,10701539.944920
19951584,1.822310,10948514.084120
21757357,2.145452,10141153.811587
23726566,2.271887,10443551.259088
25874004,2.438704,10609733.545302
28215801,3.071490,9186356.836192
30769549,2.953169,10419164.273512
33554432,3.209715,10454022.147397
36591367,2.945345,12423457.427737
39903169,3.346591,11923526.146991
43514714,3.456510,12589205.595330
47453132,4.306504,11018944.574799
51748008,4.169209,12411949.182772
56431603,4.408821,12799704.372653
61539099,4.747653,12962003.532241
67108864,5.015806,13379478.494360
73182735,5.534090,13223986.706619
79806338,6.012627,13273122.407904
87029429,8.792050,9898650.107065
94906265,7.371513,12874732.935010
103496016,7.662454,13506901.733776
112863206,8.476416,13314968.039605
123078199,9.229801,13334869.963033
134217728,9.734297,13788127.108321
146365470,13.100892,11172175.840779
159612677,11.915092,13395841.047667
174058858,13.581448,12815927.418778
189812531,14.107624,13454606.790202
206992033,15.170981,13643944.957271
225726412,16.620032,13581586.959717
246156398,19.765635,12453755.868155
268435456,19.604088,13692830.751735
292730940,22.353736,13095392.009478
319225354,23.675071,13483606.932017
348117717,25.091679,13873830.993739
379625062,27.447551,13830926.365188
413984066,30.451314,13594949.286861
451452825,34.479460,13093384.533851
492312796,35.616881,13822456.828679
536870912,37.370267,14366258.206304
585461880,43.919169,13330440.706966
638450708,45.018470,14181972.516080
696235434,50.116525,13892332.596938
759250124,56.556619,13424602.310353
827968132,58.982808,14037448.507589
902905650,66.807638,13515006.290510
984625593,69.309030,14206310.306845
1073741824,80.657391,13312379.739918
