size,duration,throughput
1024,0.000813,1259343.769448
1116,0.000876,1274339.187605
1217,0.000869,1400033.917610
1327,0.000969,1369890.481470
1448,0.001096,1320832.030790
1579,0.001191,1325645.076844
1722,0.001168,1474081.513531
1878,0.001139,1648780.538362
2048,0.001081,1894098.016756
2233,0.001224,1824623.949045
2435,0.001198,2032372.880960
2655,0.001335,1989485.245749
2896,0.001432,2022963.205187
3158,0.001439,2194905.084425
3444,0.001478,2330707.464350
3756,0.001466,2562421.417938
4096,0.001540,2660396.278108
4466,0.001579,2827693.603310
4870,0.001698,2867678.747890
5311,0.001790,2966554.246216
5792,0.001852,3127754.817493
6316,0.001963,3217202.038392
6888,0.001987,3465710.637804
7512,0.002036,3690108.870084
8192,0.002152,3806412.564956
8933,0.002291,3899979.402009
9741,0.002378,4095666.648220
10623,0.002477,4288586.583952
11585,0.002604,4448678.632372
12633,0.002670,4732182.558368
13777,0.002750,5010097.512733
15024,0.002876,5224019.193722
16384,0.003003,5455253.298993
17866,0.003320,5381407.353243
19483,0.003486,5589553.196219
21247,0.003684,5766613.294014
23170,0.003952,5863171.091320
25267,0.004273,5913323.032283
27554,0.004573,6025293.811027
30048,0.004844,6203034.942027
32768,0.005230,6264928.754518
35733,0.005786,6175582.791016
38967,0.005504,7079338.099991
42494,0.005616,7566431.349344
46340,0.006063,7642756.715817
50535,0.006302,8018389.066259
55108,0.006727,8192097.009043
60096,0.007393,8129103.517091
65536,0.007665,8550494.480468
71467,0.007508,9518712.290622
77935,0.008533,9133548.262407
84989,0.009039,9402536.888797
92681,0.009527,9727871.818868
101070,0.010234,9876377.214532
110217,0.010696,10304721.490045
120193,0.011483,10466957.347869
131072,0.012283,10671101.052101
142935,0.013084,10924631.477784
155871,0.014008,11127159.441147
169979,0.016187,10501025.102244
185363,0.017053,10869508.093758
202140,0.018158,11132168.559944
220435,0.019579,11258796.755213
240387,0.021056,11416448.578554
262144,0.022495,11653187.249517
285870,0.024102,11860835.428723
311743,0.026024,11978965.068871
339958,0.027885,12191589.556661
370727,0.053430,6938603.248334
404281,0.036585,11050465.181893
440871,0.039356,11201990.567637
480774,0.041924,11467802.849209
524288,0.045142,11614258.386540
571740,0.104182,5487882.594587
623487,0.054089,11526980.140962
679917,0.056211,12095752.713649
741455,0.060448,12266073.195739
808562,0.074721,10821055.520114
881743,0.079464,11096111.103726
961548,0.091723,10483158.336618
1048576,0.116350,9012290.423446
1143480,0.109652,10428277.698592
1246974,0.105589,11809672.477010
1359834,0.114200,11907480.653685
1482910,0.123088,12047520.048972
1617125,0.132418,12212320.245592
1763487,0.168647,10456667.007004
1923096,0.182780,10521344.138051
2097152,0.198845,10546643.393230
2286960,0.217076,10535278.717885
2493948,0.231624,10767241.369698
2719669,0.251868,10798012.548446
2965820,0.275554,10763118.773543
3234250,0.400754,8070411.174566
3526975,0.311003,11340652.147581
3846193,0.460823,8346359.869526
4194304,0.494913,8474838.870698
4573920,0.555294,8236934.786594
4987896,0.589963,8454598.022445
5439339,0.620022,8772809.780753
5931641,0.652571,9089650.296944
6468501,0.672177,9623207.840674
7053950,0.748335,9426196.318265
7692387,1.367283,5626039.062011
8388608,0.932432,8996485.747219
9147841,1.319989,6930237.838104
9975792,1.074539,9283791.325585
10878678,1.367969,7952427.650723
11863283,1.206123,9835880.755619
12937002,1.370722,9438091.644545
14107900,1.513911,9318843.727027
15384774,1.542889,9971408.512089
16777216,1.750605,9583666.984798
18295683,1.859304,9840068.364446
19951584,1.706035,11694707.071895
21757357,1.937420,11230069.840966
23726566,2.129964,11139423.239905
25874004,2.557308,10117672.954577
28215801,2.942269,9589808.746739
30769549,3.058764,10059470.751302
33554432,5.223033,6424318.968756
36591367,4.272020,8565354.739886
39903169,3.186952,12520795.348246
43514714,3.478878,12508261.129826
47453132,3.699150,12828119.399126
51748008,5.311703,9742263.843067
56431603,4.367895,12919632.460474
61539099,4.710955,13062978.746693
67108864,5.103591,13149341.930445
73182735,5.540366,13209008.164591
79806338,5.970515,13366742.925221
87029429,6.449024,13494976.321929
94906265,9.379710,10118251.509744
103496016,7.761567,13334423.573722
112863206,8.210810,13745684.199882
123078199,9.129710,13481063.534746
134217728,10.022064,13392224.553318
146365470,10.720056,13653423.552182
159612677,11.810881,13514037.072209
174058858,12.784589,13614740.250882
189812531,14.793750,12830589.609912
206992033,15.357748,13478019.797226
225726412,16.781671,13450771.100738
246156398,18.328835,13430007.695476
268435456,19.559225,13724237.618803
292730940,21.548639,13584660.070752
319225354,24.089252,13251775.276356
348117717,25.125306,13855262.591306
379625062,27.598144,13755456.001722
413984066,29.370703,14095136.514492
451452825,36.624002,12326692.738339
492312796,35.230753,13973950.531777
536870912,37.888763,14169660.572842
585461880,40.735063,14372430.992442
638450708,46.925927,13605500.172166
696235434,48.578775,14332091.128022
759250124,55.700480,13630944.093837
827968132,58.344168,14191103.575356
902905650,65.710520,13740655.910171
984625593,68.638346,14345124.103202
1073741824,77.786546,13803695.856559
