size,duration,throughput
1024,0.001506543628614457,679701.5237731652
2048,0.002382104140066698,859744.1083926149
4096,0.003911051483971858,1047288.6937914502
8192,0.005698464853075169,1437580.1573259153
16384,0.008345714818333343,1963163.174951612
32768,0.015013498377245521,2182569.2571201944
65536,0.02924248302923977,2241122.9557514004
131072,0.05416651616129034,2419797.4927852117
262144,0.12518328957499997,2094081.4136613973
524288,0.3585199025714286,1462367.908279639
1048576,0.9126775465,1148900.8401939468
2097152,1.8322235000000002,1144593.9864869104
4194304,3.215177564,1304532.616476046
8388608,5.345673749,1569233.0646944612
16777216,10.805794296,1552612.9352851415
33554432,20.528024673,1634567.0143378826
67108864,40.396422495,1661257.6029054623
134217728,86.193252686,1557172.0966251506
268435456,200.225484235,1340665.785005387
536870912,451.274392258,1189677.3253933347
1073741824,997.595827081,1076329.506250849
